step,run_0,run_1,run_2
10000,-74.51974724373237,-72.88495728167166,-83.63975008945255
20000,-68.97145612686134,-48.94185243322826,-49.732100233077645
30000,-67.70135470359585,-49.54469947033687,-55.760327840926756
40000,-48.67226492310743,-46.47618434876762,-273.28774628006244
50000,-69.1055959767589,-77.2257544799555,-45.19835221226048
60000,-61.22601621470022,-59.75315874476004,-48.50543914936501
70000,-61.60415211636467,-66.78829671575261,-80.84716568623915
80000,-47.9069599234519,-45.62141427801323,-67.55240459167338
90000,-59.91553414453753,-59.59189989623495,-82.8416817007496
100000,-61.59530810813267,-59.477294536850025,-46.94893324702122
110000,-60.2825706648331,-60.17915323665461,-58.61704773606926
120000,-44.57391705349328,-65.52072151258068,-60.569731690663644
130000,-60.01966975826931,-45.64838005610216,-276.43039443664316
140000,-44.42476037437198,-59.54619772275857,-43.677992699521425
150000,-60.32406702919813,-70.2944010033829,-63.766678262159665
160000,-73.22005762951237,-56.90802460156984,-53.93606951531821
170000,-52.68971205676798,-60.037740529928605,-65.26199992505926
180000,-53.253162465128426,-47.79965443796369,-274.1017764123659
190000,-44.46699377184938,-59.654095174236296,-58.786304923389906
200000,-49.8636233092984,-59.68578485932613,-44.6378089648287
210000,-44.77395184861297,-60.0237845882213,-60.165601178245616
220000,-44.26481439371668,-57.44476541136558,-63.797051114145226
230000,-60.62933718083889,-44.630839149295845,-277.6217218197647
240000,-46.42829343484098,-60.120639859605774,-276.3222415743143
250000,-61.14132860402845,-45.82253962749007,-57.77530692979671
260000,-60.66081813436861,-59.04155268780039,-46.42616152067084
270000,-66.36359772687823,-59.93168299716402,-60.184739760240824
280000,-61.14132860402845,-45.1456273716399,-60.20732196570881
290000,-46.428335009790274,-59.69357569257002,-72.24934769037199
300000,-43.4358568302628,-50.65645229328391,-46.442806431531686
310000,-59.78647056506522,-45.401752827716265,-43.649812380644185
320000,-54.78527855038417,-58.76709196068053,-43.70160615620125
330000,-63.27508682699539,-67.60945606927831,-43.48368523176065
340000,-43.69166621254711,-61.61854295170795,-43.470513293352134
350000,-43.12065485593469,-59.36241008521348,-250.2825714394337
360000,-60.31649950450555,-61.14130255768582,-74.16478461227292
370000,-44.244720839186456,-383.9954908325835,-270.90616381697555
380000,-46.428335009790274,-58.8166779630894,-46.41043124603075
390000,-44.331002351157984,-244.88608605503345,-43.38799864271642
400000,-61.14364445925619,-235.7003554119526,-59.862910851599544
410000,-60.34313424560116,-59.24313121530693,-327.1060215919386
420000,-46.428335009790274,-46.428335009790274,-260.03136950149883
430000,-48.71958115853882,-240.50692842853175,-44.90813405244108
440000,-60.329923466997606,-44.92583932692721,-270.3813034446975
450000,-47.01060107363443,-44.63020923608509,-46.445502289029
460000,-61.14132860402845,-376.21624712788304,-43.907613660828964
470000,-61.14103281841148,-230.73217830955028,-45.00831076242658
480000,-44.46194071646002,-57.98158928311008,-43.65671335713636
490000,-43.26503307543376,-60.75496808573426,-46.43525451939006
