step,run_0
2048,-0.0033473050832981245
4096,-0.004513609163404908
6144,-0.008621574006974697
8192,-0.008034900699567516
10240,-0.009941520250868053
12288,-0.00981312941730721
14336,-0.009828388772439212
16384,-0.01309812839026563
18432,-0.011093724048987497
20480,-0.012154767214087769
22528,-0.008287008106708526
24576,-0.008633037545223488
26624,-0.007053465655189939
28672,-0.009627633802301716
30720,-0.01094188856659457
32768,-0.01045541399216745
34816,-0.011585460307105677
36864,-0.01094058402813971
38912,-0.011893311976746191
40960,-0.006845839139714371
43008,-0.0091970505513018
45056,-0.01249616634886479
47104,-0.012360178332892246
49152,-0.011495571149862372
51200,-0.009873581961437594
53248,-0.010967991656798404
55296,-0.012020778717123903
57344,-0.012024159377324395
59392,-0.010311249941878486
61440,-0.010527334218204487
63488,-0.011886086067534052
65536,-0.012478485540486872
67584,-0.009294334609876387
69632,-0.010181824164465069
71680,-0.011407365277409553
73728,-0.007517572783399373
75776,-0.008743455303192604
77824,-0.008468003866437358
79872,-0.010068924461666028
81920,-0.008977288562891771
83968,-0.012269136450777296
86016,-0.008993061716319061
88064,-0.010208243166562169
90112,-0.011649904737714678
92160,-0.009843189500679727
94208,-0.008818666252773255
96256,-0.01111069937760476
98304,-0.007931530495989136
100352,-0.007890706555190263
102400,-0.008896432309120428
104448,-0.007573150674579665
106496,-0.009357539872871712
108544,-0.007323231148620835
110592,-0.009492615133058279
112640,-0.008578968584333779
114688,-0.007634738403430675
116736,-0.009622910342295654
118784,-0.00830962013133103
120832,-0.009907909877074416
122880,-0.006373629793233704
124928,-0.008071511841262691
126976,-0.01092890916916076
129024,-0.009411639926111093
131072,-0.010552856291178614
133120,-0.008152316185442033
135168,-0.006303193213534541
137216,-0.006653957712114788
139264,-0.008299195244035218
141312,-0.0057252140206401235
143360,-0.009229649409826379
145408,-0.007636225184251088
147456,-0.008543414715677499
149504,-0.00910247617866844
151552,-0.008428234184975736
153600,-0.006923039912362583
155648,-0.0063898388005327435
157696,-0.007133938932383899
159744,-0.006669272468570853
161792,-0.00579385510791326
163840,-0.007344184241082985
165888,-0.008848100776958745
167936,-0.00740197478880873
169984,-0.006095589837059379
172032,-0.008099034475162626
174080,-0.005212467465025838
176128,-0.005811919669213239
178176,-0.008498571683594492
180224,-0.006594912879518233
182272,-0.004371254541911185
184320,-0.009126562550954986
186368,-0.006616480874072295
188416,-0.007113383815158159
190464,-0.0063276178363594225
192512,-0.009204369512735866
194560,-0.0074396733092726205
196608,-0.007974281092174351
198656,-0.005084286697092466
200704,-0.0057156768321874555
202752,-0.005173365992959589
204800,-0.0034402523335302247
206848,-0.0073307761747855695
208896,-0.004009510638570646
210944,-0.005954225746972952
212992,-0.0075630553663359025
215040,-0.008648287125834032
217088,-0.005759883878636174
219136,-0.00948221758735599
221184,-0.006523785962781403
223232,-0.006539397063897922
225280,-0.003995727686560713
227328,-0.003237437464122195
229376,-0.004229287130874582
231424,-0.002596920599171426
233472,-0.008029690201510675
235520,-0.004592614951252472
237568,-0.005230080711771734
239616,-0.007348227089096326
241664,-0.006874898311798461
243712,-0.006279778616590193
245760,-0.005398714295006357
247808,-0.004099799929826986
249856,-0.0022005077538779006
251904,-0.002297403693955857
253952,-0.005407411839405541
256000,-0.004401901563687716
258048,-0.0007178431376814842
260096,-0.006149298368836753
262144,-0.00549205039133085
264192,-0.007199332349409815
266240,-0.004022432683268562
268288,-0.00463704212452285
270336,-0.005485368805238977
272384,-0.002582111387164332
274432,-0.005899651499930769
276480,-0.008592125956784002
278528,-0.00500729824998416
280576,-0.0012789104963303543
282624,-0.00694906943681417
284672,-0.0023706405641860328
286720,-0.005110756918293191
288768,-0.00452378987101838
290816,-0.003559272683924064
292864,-0.0036562804387358485
294912,-0.0014740936923772097
296960,-0.0043244727203273214
299008,-0.0032864441731362604
301056,-0.003697065910091624
303104,-0.007677017500100192
305152,-0.006957801086537074
307200,0.00044723548417096025
309248,-0.0055851298646302895
311296,-0.0029065862399875186
313344,-0.0036656598480476533
315392,-0.0054919465968851
317440,-0.006812956545036286
319488,-0.0063441263657296075
321536,-0.007335160925867968
323584,-0.006347590721270535
325632,-0.0008479469906887971
327680,-0.0026228254158922938
329728,-0.005143878214585129
331776,-0.0013963004152174109
333824,-0.002253906670375727
335872,-0.001413182915712241
337920,-0.0030661909957416357
339968,-0.002783802384510636
342016,-0.0031643684167647736
344064,-0.0021625626875902528
346112,-0.003087739106558729
348160,-0.0067956661165226254
350208,0.001028342655627057
352256,-0.002901279101206455
354304,-0.0008304858769406564
356352,-0.001242826841189526
358400,-0.0055077799144783056
360448,0.0018733163480646909
362496,-0.004524652146210428
364544,-0.0042803722390090115
366592,-0.002152521422249265
368640,-0.004842951108003035
370688,-0.004762075094913598
372736,-0.0011994999716989697
374784,-0.006417273938131985
376832,-0.005212738272530259
378880,0.0005510758492164314
380928,-0.0002277777355629951
382976,-0.0035909245983930306
385024,-0.004725403091288172
387072,-0.0035035821885685435
389120,-0.005395277242496377
391168,-0.0022397300344891846
393216,-0.0031035595849971285
395264,-0.0063214315763616465
397312,-0.0035441492829704655
399360,-0.004269599587132689
401408,-0.004343742061610101
403456,-0.0025855962026980705
405504,-0.0020307133701862766
407552,-0.004866624873830006
409600,0.0001000285308691673
411648,-0.005363833533192519
413696,-0.008592056352063083
415744,-0.006493491362198256
417792,0.0014105281414231285
419840,-0.003742194626829587
421888,-0.0041688916287967006
423936,0.0013588396286650095
425984,-0.002410949852492195
428032,-0.0003661982285848353
430080,-0.0006043080895324238
432128,-0.002229355189774651
434176,-0.00390972835739376
436224,0.0016281771575449965
438272,0.0046307217256980945
440320,-0.004908794663788285
442368,-0.0043412681261543185
444416,-0.006882289091299754
446464,0.0009975405439035967
448512,-0.0039542817117762755
450560,0.00147327029844746
452608,-0.0073635803564684466
454656,-0.0017731171799823641
456704,-0.0014700137267936952
458752,-0.001810737310006516
460800,-0.004724709267611616
462848,-0.0034754728963889646
464896,-0.0026962256684782914
466944,-0.00019472704152576626
468992,-0.005381352236145176
471040,-0.0015928919150610455
473088,0.0017494245032139589
475136,-0.002947849991323892
477184,-0.0028734847459418234
479232,0.0004743624172988348
481280,-0.003675362977082841
483328,0.0002953251467260998
