step,run_0,run_1,run_2,run_3,run_4
10000,-89.76903970578685,-93.37245616805326,-326.7724112806661,-333.05958342373094,-291.0835409170474
20000,-71.46857745914147,-175.38801298554316,-271.3585954625556,-87.61857887355646,-65.37643725176528
30000,-171.5860882767237,-176.0066193679345,-218.9952107461764,-63.894824211420215,-165.26089231073138
40000,-60.54631024995281,-245.7369700595369,-51.41904418011599,-33.05591017669678,-38.51366534234346
50000,-146.46037475969064,-231.34085703913527,-62.94729071868177,-56.758784924707086,-60.33192583292923
60000,-58.2214870718268,-209.53059155343905,-31.594269497901653,-31.31542977769793,-66.49676524402057
70000,-38.32672420948177,-66.40263203645597,-45.00997070572223,-60.62770258706112,-153.7082762511667
80000,-50.98112004132474,-198.47931582401088,-66.20145424191955,-54.10415596416076,-57.06915191166301
90000,-55.31979856830698,-34.72857794807934,-34.15860016837174,-30.671193996011304,-128.7355443514753
100000,-49.92999477988897,-33.04261531521758,-32.74418964874805,-28.67714082600943,-30.10041108352552
110000,-54.45174322187672,-56.96673840386562,-56.31985177230949,-44.58406138941362,-28.630637288450806
120000,-72.81898566775286,-137.91037504468804,-32.18605326451672,-33.8287140348797,-43.97738372933956
130000,-30.09011985705928,-52.77839930497629,-10.498049999372766,-45.5753206165135,-152.64348134288875
140000,-43.928776402307214,-55.65025341878104,-52.54528096333519,-50.18535142332031,-51.077971608325754
150000,-121.55675801404604,-34.40785785013227,-47.47433973086945,-49.83303309158372,-122.40293033514126
160000,-30.814936431154187,-58.4891236199435,-51.77694933875459,-68.47904676977176,-54.69831092646376
170000,-42.51452339876324,-172.14964974903614,-47.72506864269957,-56.09631992681285,-130.5995866557789
180000,-47.98877129867563,-31.034545584641627,-29.202116187056376,-33.05296086981876,-138.30954671305747
190000,-30.659844761424303,-13.482018028061027,-27.602157611993672,-48.70865251492767,-47.544268392236944
200000,-29.60686011089472,-54.82650361625258,-43.60277566479107,-35.655398244231066,-39.67031890847933
210000,-216.622334434596,-53.17093461176472,-36.77624640282109,-27.10791137093477,-34.6108990586073
220000,-99.917708239719,-66.77063587063144,-57.0431884812627,-51.67152860937354,-46.82463519733655
230000,-48.23343704945257,-32.07617946627734,-28.127259578503853,-51.45924398788584,-45.80249049382657
240000,-47.779909420161246,-32.970358572904566,-47.46119039066728,-32.17736545182161,-34.531451613553656
250000,-12.48107857996204,-31.46406090202345,-52.5614119982184,-87.38114061147917,-26.69691230200096
260000,-180.22285794134527,-168.5586201266276,-57.36959752174322,-30.42227170112525,-38.60662408728447
270000,-63.02165759127965,-52.51254562332507,-43.78354566087522,-30.44989684413685,-170.0941974308419
280000,-30.88339795964721,-36.25464793895404,-56.2404317434945,-31.700292401122205,-38.70190477580387
290000,-93.04499909737396,-33.53862192141404,-47.64651116700236,-30.96689714032349,-140.96145569609675
300000,-29.77989220630696,-51.06247798868433,-38.108644019709246,-30.17693944314661,-55.413928057093074
310000,-179.9511912894664,-40.51639163972951,-45.66394755556541,-49.61937705398883,-47.901050537153516
320000,-47.56094576961266,-35.041069084226265,-27.683516946321724,-63.40372894159943,-123.22314352458547
330000,-28.11358664301119,-34.367842662263186,-27.849557216284275,-43.2829627961756,-55.72403789606392
340000,-157.94897478876177,-48.99895755011908,-35.829655468233085,-56.36503633521466,-117.35792091531648
350000,-35.352300483879176,-30.37047246111063,-50.85505704091035,-43.33534512859221,-29.666687566720178
360000,-33.37595297089425,-48.19666454908773,-28.04003420592037,-49.35785480373158,-123.93361020518884
370000,-48.56159514358508,-31.37104286237667,-28.992988708558126,-54.30334369971264,-30.28128968334293
380000,-15.69896641507082,-52.88908422869446,-27.161502734791604,-31.841208227551448,-39.669463543537816
390000,-46.65304189741431,-50.6214242025917,-35.009206254688415,-54.83646149255753,-26.571924781674163
400000,-28.83968045973273,-52.24511398622009,-27.28892537811315,-44.81162555661543,-151.84900778412123
410000,-28.910621610074926,-52.92530035564319,-51.48259786364129,-43.42756544546875,-146.4902575095317
420000,-97.07007203318386,-105.9554630568092,-27.74412409819313,-52.947759153144666,-55.213070521975325
430000,-149.34753121630592,-55.73523673047769,-51.12829414974921,-32.272686217148326,-159.98868248777652
440000,-53.5174186087114,-151.7646412024923,-26.9846521162413,-57.22420018291329,-31.37030407373998
450000,-46.52308374524077,-29.435064415767663,-54.22172123552057,-26.95991877457815,-53.732487919077286
460000,-26.43086573794822,-36.96222390673186,-69.6726063742486,-45.86264793629091,-110.2898270271805
470000,-31.577259299079834,-48.539954120749,-53.54924356358914,-47.76469508162006,-51.9302084748624
480000,-7.835810858620963,-145.6502406081069,-26.95994614318421,-46.28765308661762,-46.96825841411078
490000,-7.538319085216036,-32.233202070376336,-45.60854094169592,-32.0504008249426,-62.053848601160766
