step,run_0,run_1,run_2
10000,-89.76903970578685,-93.37245616805326,-326.7724112806661
20000,-71.46857745914147,-175.38801298554316,-271.35859546255557
30000,-171.5860882767237,-176.0066193679345,-218.99521074617638
40000,-60.54631024995281,-245.7369700595369,-51.41904418011599
50000,-146.46037475969064,-231.34085703913527,-62.94729071868177
60000,-58.2214870718268,-209.53059155343905,-31.594269497901653
70000,-38.32672420948177,-66.40263203645597,-45.009970705722225
80000,-50.98112004132474,-198.47931582401088,-66.20145424191955
90000,-55.31979856830698,-34.72857794807934,-34.15860016837174
100000,-49.92999477988897,-33.04261531521758,-32.74418964874805
110000,-54.45174322187672,-56.96673840386562,-56.319851772309484
120000,-72.81898566775286,-137.91037504468804,-32.18605326451672
130000,-30.09011985705928,-52.77839930497629,-10.498049999372766
140000,-43.928776402307214,-55.65025341878104,-52.54528096333519
150000,-121.55675801404604,-34.40785785013227,-47.47433973086945
160000,-30.814936431154187,-58.4891236199435,-51.77694933875459
170000,-42.51452339876324,-172.14964974903614,-47.72506864269957
180000,-47.98877129867563,-31.034545584641627,-29.202116187056376
190000,-30.659844761424303,-13.482018028061027,-27.602157611993672
200000,-29.60686011089472,-54.82650361625258,-43.60277566479107
210000,-216.622334434596,-53.17093461176472,-36.77624640282109
220000,-99.917708239719,-66.77063587063144,-57.0431884812627
230000,-48.23343704945257,-32.07617946627734,-28.127259578503853
240000,-47.779909420161246,-32.970358572904566,-47.461190390667284
250000,-12.48107857996204,-31.46406090202345,-52.561411998218404
260000,-180.22285794134532,-168.5586201266276,-57.36959752174322
270000,-63.02165759127965,-52.51254562332507,-43.78354566087522
280000,-30.88339795964721,-36.25464793895404,-56.2404317434945
290000,-93.04499909737396,-33.53862192141404,-47.64651116700236
300000,-29.77989220630696,-51.06247798868433,-38.108644019709246
310000,-179.9511912894664,-40.51639163972951,-45.663947555565414
320000,-47.56094576961266,-35.041069084226265,-27.683516946321724
330000,-28.11358664301119,-34.367842662263186,-27.849557216284275
340000,-157.94897478876177,-48.99895755011908,-35.829655468233085
350000,-35.352300483879176,-30.37047246111063,-50.85505704091035
360000,-33.37595297089425,-48.19666454908773,-28.040034205920374
370000,-48.56159514358508,-31.37104286237667,-28.992988708558126
380000,-15.69896641507082,-52.88908422869446,-27.161502734791604
390000,-46.65304189741431,-50.6214242025917,-35.009206254688415
400000,-28.83968045973273,-52.24511398622009,-27.28892537811315
410000,-28.910621610074926,-52.92530035564319,-51.48259786364129
420000,-97.07007203318386,-105.9554630568092,-27.74412409819313
430000,-149.34753121630592,-55.73523673047769,-51.12829414974921
440000,-53.5174186087114,-151.7646412024923,-26.9846521162413
450000,-46.52308374524077,-29.435064415767663,-54.22172123552057
460000,-26.43086573794822,-36.96222390673186,-69.6726063742486
470000,-31.577259299079834,-48.539954120749,-53.549243563589144
480000,-7.835810858620963,-145.6502406081069,-26.95994614318421
490000,-7.538319085216036,-32.233202070376336,-45.60854094169592
